image_before,image_target,image_after,mask_target
F2/F2_012/images/F2_012_image_0020.npy,F2/F2_013/images/F2_013_image_0020.npy,F2/F2_014/images/F2_014_image_0020.npy,F2/F2_013/masks/F2_013_masks_0020.npy
F2/F2_012/images/F2_012_image_0021.npy,F2/F2_013/images/F2_013_image_0021.npy,F2/F2_014/images/F2_014_image_0021.npy,F2/F2_013/masks/F2_013_masks_0021.npy
F2/F2_012/images/F2_012_image_0022.npy,F2/F2_013/images/F2_013_image_0022.npy,F2/F2_014/images/F2_014_image_0022.npy,F2/F2_013/masks/F2_013_masks_0022.npy
F2/F2_012/images/F2_012_image_0023.npy,F2/F2_013/images/F2_013_image_0023.npy,F2/F2_014/images/F2_014_image_0023.npy,F2/F2_013/masks/F2_013_masks_0023.npy
F2/F2_012/images/F2_012_image_0024.npy,F2/F2_013/images/F2_013_image_0024.npy,F2/F2_014/images/F2_014_image_0024.npy,F2/F2_013/masks/F2_013_masks_0024.npy
F2/F2_012/images/F2_012_image_0025.npy,F2/F2_013/images/F2_013_image_0025.npy,F2/F2_014/images/F2_014_image_0025.npy,F2/F2_013/masks/F2_013_masks_0025.npy
F2/F2_012/images/F2_012_image_0026.npy,F2/F2_013/images/F2_013_image_0026.npy,F2/F2_014/images/F2_014_image_0026.npy,F2/F2_013/masks/F2_013_masks_0026.npy
F2/F2_012/images/F2_012_image_0027.npy,F2/F2_013/images/F2_013_image_0027.npy,F2/F2_014/images/F2_014_image_0027.npy,F2/F2_013/masks/F2_013_masks_0027.npy
F2/F2_013/images/F2_013_image_0001.npy,F2/F2_014/images/F2_014_image_0001.npy,,F2/F2_014/masks/F2_014_masks_0001.npy
F2/F2_013/images/F2_013_image_0002.npy,F2/F2_014/images/F2_014_image_0002.npy,,F2/F2_014/masks/F2_014_masks_0002.npy
F2/F2_013/images/F2_013_image_0003.npy,F2/F2_014/images/F2_014_image_0003.npy,,F2/F2_014/masks/F2_014_masks_0003.npy
F2/F2_013/images/F2_013_image_0004.npy,F2/F2_014/images/F2_014_image_0004.npy,,F2/F2_014/masks/F2_014_masks_0004.npy
F2/F2_013/images/F2_013_image_0005.npy,F2/F2_014/images/F2_014_image_0005.npy,,F2/F2_014/masks/F2_014_masks_0005.npy
F2/F2_013/images/F2_013_image_0006.npy,F2/F2_014/images/F2_014_image_0006.npy,,F2/F2_014/masks/F2_014_masks_0006.npy
F2/F2_013/images/F2_013_image_0007.npy,F2/F2_014/images/F2_014_image_0007.npy,,F2/F2_014/masks/F2_014_masks_0007.npy
F2/F2_013/images/F2_013_image_0008.npy,F2/F2_014/images/F2_014_image_0008.npy,,F2/F2_014/masks/F2_014_masks_0008.npy
F2/F2_013/images/F2_013_image_0009.npy,F2/F2_014/images/F2_014_image_0009.npy,,F2/F2_014/masks/F2_014_masks_0009.npy
F2/F2_013/images/F2_013_image_0010.npy,F2/F2_014/images/F2_014_image_0010.npy,,F2/F2_014/masks/F2_014_masks_0010.npy
F2/F2_013/images/F2_013_image_0011.npy,F2/F2_014/images/F2_014_image_0011.npy,,F2/F2_014/masks/F2_014_masks_0011.npy
F2/F2_013/images/F2_013_image_0012.npy,F2/F2_014/images/F2_014_image_0012.npy,,F2/F2_014/masks/F2_014_masks_0012.npy
F2/F2_013/images/F2_013_image_0013.npy,F2/F2_014/images/F2_014_image_0013.npy,,F2/F2_014/masks/F2_014_masks_0013.npy
F2/F2_013/images/F2_013_image_0014.npy,F2/F2_014/images/F2_014_image_0014.npy,,F2/F2_014/masks/F2_014_masks_0014.npy
F2/F2_013/images/F2_013_image_0015.npy,F2/F2_014/images/F2_014_image_0015.npy,,F2/F2_014/masks/F2_014_masks_0015.npy
F2/F2_013/images/F2_013_image_0016.npy,F2/F2_014/images/F2_014_image_0016.npy,,F2/F2_014/masks/F2_014_masks_0016.npy
F2/F2_013/images/F2_013_image_0017.npy,F2/F2_014/images/F2_014_image_0017.npy,,F2/F2_014/masks/F2_014_masks_0017.npy
F2/F2_013/images/F2_013_image_0018.npy,F2/F2_014/images/F2_014_image_0018.npy,,F2/F2_014/masks/F2_014_masks_0018.npy
F2/F2_013/images/F2_013_image_0019.npy,F2/F2_014/images/F2_014_image_0019.npy,,F2/F2_014/masks/F2_014_masks_0019.npy
F2/F2_013/images/F2_013_image_0020.npy,F2/F2_014/images/F2_014_image_0020.npy,,F2/F2_014/masks/F2_014_masks_0020.npy
F2/F2_013/images/F2_013_image_0021.npy,F2/F2_014/images/F2_014_image_0021.npy,,F2/F2_014/masks/F2_014_masks_0021.npy
F2/F2_013/images/F2_013_image_0022.npy,F2/F2_014/images/F2_014_image_0022.npy,,F2/F2_014/masks/F2_014_masks_0022.npy
F2/F2_013/images/F2_013_image_0023.npy,F2/F2_014/images/F2_014_image_0023.npy,,F2/F2_014/masks/F2_014_masks_0023.npy
F2/F2_013/images/F2_013_image_0024.npy,F2/F2_014/images/F2_014_image_0024.npy,,F2/F2_014/masks/F2_014_masks_0024.npy
F2/F2_013/images/F2_013_image_0025.npy,F2/F2_014/images/F2_014_image_0025.npy,,F2/F2_014/masks/F2_014_masks_0025.npy
F2/F2_013/images/F2_013_image_0026.npy,F2/F2_014/images/F2_014_image_0026.npy,,F2/F2_014/masks/F2_014_masks_0026.npy
F2/F2_013/images/F2_013_image_0027.npy,F2/F2_014/images/F2_014_image_0027.npy,,F2/F2_014/masks/F2_014_masks_0027.npy
,F8/F8_065/images/F8_065_image_0001.npy,F8/F8_066/images/F8_066_image_0001.npy,F8/F8_065/masks/F8_065_masks_0001.npy
,F8/F8_065/images/F8_065_image_0002.npy,F8/F8_066/images/F8_066_image_0002.npy,F8/F8_065/masks/F8_065_masks_0002.npy
,F8/F8_065/images/F8_065_image_0003.npy,F8/F8_066/images/F8_066_image_0003.npy,F8/F8_065/masks/F8_065_masks_0003.npy
,F8/F8_065/images/F8_065_image_0004.npy,F8/F8_066/images/F8_066_image_0004.npy,F8/F8_065/masks/F8_065_masks_0004.npy
,F8/F8_065/images/F8_065_image_0005.npy,F8/F8_066/images/F8_066_image_0005.npy,F8/F8_065/masks/F8_065_masks_0005.npy
,F8/F8_065/images/F8_065_image_0006.npy,F8/F8_066/images/F8_066_image_0006.npy,F8/F8_065/masks/F8_065_masks_0006.npy
,F8/F8_065/images/F8_065_image_0007.npy,F8/F8_066/images/F8_066_image_0007.npy,F8/F8_065/masks/F8_065_masks_0007.npy
,F8/F8_065/images/F8_065_image_0008.npy,F8/F8_066/images/F8_066_image_0008.npy,F8/F8_065/masks/F8_065_masks_0008.npy
F8/F8_065/images/F8_065_image_0001.npy,F8/F8_066/images/F8_066_image_0001.npy,F8/F8_067/images/F8_067_image_0001.npy,F8/F8_066/masks/F8_066_masks_0001.npy
F8/F8_065/images/F8_065_image_0002.npy,F8/F8_066/images/F8_066_image_0002.npy,F8/F8_067/images/F8_067_image_0002.npy,F8/F8_066/masks/F8_066_masks_0002.npy
F8/F8_065/images/F8_065_image_0003.npy,F8/F8_066/images/F8_066_image_0003.npy,F8/F8_067/images/F8_067_image_0003.npy,F8/F8_066/masks/F8_066_masks_0003.npy
F8/F8_065/images/F8_065_image_0004.npy,F8/F8_066/images/F8_066_image_0004.npy,F8/F8_067/images/F8_067_image_0004.npy,F8/F8_066/masks/F8_066_masks_0004.npy
F8/F8_065/images/F8_065_image_0005.npy,F8/F8_066/images/F8_066_image_0005.npy,F8/F8_067/images/F8_067_image_0005.npy,F8/F8_066/masks/F8_066_masks_0005.npy
F8/F8_065/images/F8_065_image_0006.npy,F8/F8_066/images/F8_066_image_0006.npy,F8/F8_067/images/F8_067_image_0006.npy,F8/F8_066/masks/F8_066_masks_0006.npy
F8/F8_065/images/F8_065_image_0007.npy,F8/F8_066/images/F8_066_image_0007.npy,F8/F8_067/images/F8_067_image_0007.npy,F8/F8_066/masks/F8_066_masks_0007.npy
F8/F8_065/images/F8_065_image_0008.npy,F8/F8_066/images/F8_066_image_0008.npy,F8/F8_067/images/F8_067_image_0008.npy,F8/F8_066/masks/F8_066_masks_0008.npy
F8/F8_066/images/F8_066_image_0001.npy,F8/F8_067/images/F8_067_image_0001.npy,F8/F8_068/images/F8_068_image_0001.npy,F8/F8_067/masks/F8_067_masks_0001.npy
F8/F8_066/images/F8_066_image_0002.npy,F8/F8_067/images/F8_067_image_0002.npy,F8/F8_068/images/F8_068_image_0002.npy,F8/F8_067/masks/F8_067_masks_0002.npy
F8/F8_066/images/F8_066_image_0003.npy,F8/F8_067/images/F8_067_image_0003.npy,F8/F8_068/images/F8_068_image_0003.npy,F8/F8_067/masks/F8_067_masks_0003.npy
F8/F8_066/images/F8_066_image_0004.npy,F8/F8_067/images/F8_067_image_0004.npy,F8/F8_068/images/F8_068_image_0004.npy,F8/F8_067/masks/F8_067_masks_0004.npy
F8/F8_066/images/F8_066_image_0005.npy,F8/F8_067/images/F8_067_image_0005.npy,F8/F8_068/images/F8_068_image_0005.npy,F8/F8_067/masks/F8_067_masks_0005.npy
F8/F8_066/images/F8_066_image_0006.npy,F8/F8_067/images/F8_067_image_0006.npy,F8/F8_068/images/F8_068_image_0006.npy,F8/F8_067/masks/F8_067_masks_0006.npy
F8/F8_066/images/F8_066_image_0007.npy,F8/F8_067/images/F8_067_image_0007.npy,F8/F8_068/images/F8_068_image_0007.npy,F8/F8_067/masks/F8_067_masks_0007.npy
F8/F8_066/images/F8_066_image_0008.npy,F8/F8_067/images/F8_067_image_0008.npy,F8/F8_068/images/F8_068_image_0008.npy,F8/F8_067/masks/F8_067_masks_0008.npy
F8/F8_067/images/F8_067_image_0001.npy,F8/F8_068/images/F8_068_image_0001.npy,F8/F8_069/images/F8_069_image_0001.npy,F8/F8_068/masks/F8_068_masks_0001.npy
F8/F8_067/images/F8_067_image_0002.npy,F8/F8_068/images/F8_068_image_0002.npy,F8/F8_069/images/F8_069_image_0002.npy,F8/F8_068/masks/F8_068_masks_0002.npy
F8/F8_067/images/F8_067_image_0003.npy,F8/F8_068/images/F8_068_image_0003.npy,F8/F8_069/images/F8_069_image_0003.npy,F8/F8_068/masks/F8_068_masks_0003.npy
F8/F8_067/images/F8_067_image_0004.npy,F8/F8_068/images/F8_068_image_0004.npy,F8/F8_069/images/F8_069_image_0004.npy,F8/F8_068/masks/F8_068_masks_0004.npy
F8/F8_067/images/F8_067_image_0005.npy,F8/F8_068/images/F8_068_image_0005.npy,F8/F8_069/images/F8_069_image_0005.npy,F8/F8_068/masks/F8_068_masks_0005.npy
F8/F8_067/images/F8_067_image_0006.npy,F8/F8_068/images/F8_068_image_0006.npy,F8/F8_069/images/F8_069_image_0006.npy,F8/F8_068/masks/F8_068_masks_0006.npy
F8/F8_067/images/F8_067_image_0007.npy,F8/F8_068/images/F8_068_image_0007.npy,F8/F8_069/images/F8_069_image_0007.npy,F8/F8_068/masks/F8_068_masks_0007.npy
F8/F8_067/images/F8_067_image_0008.npy,F8/F8_068/images/F8_068_image_0008.npy,F8/F8_069/images/F8_069_image_0008.npy,F8/F8_068/masks/F8_068_masks_0008.npy
F8/F8_068/images/F8_068_image_0001.npy,F8/F8_069/images/F8_069_image_0001.npy,F8/F8_070/images/F8_070_image_0001.npy,F8/F8_069/masks/F8_069_masks_0001.npy
F8/F8_068/images/F8_068_image_0002.npy,F8/F8_069/images/F8_069_image_0002.npy,F8/F8_070/images/F8_070_image_0002.npy,F8/F8_069/masks/F8_069_masks_0002.npy
F8/F8_068/images/F8_068_image_0003.npy,F8/F8_069/images/F8_069_image_0003.npy,F8/F8_070/images/F8_070_image_0003.npy,F8/F8_069/masks/F8_069_masks_0003.npy
F8/F8_068/images/F8_068_image_0004.npy,F8/F8_069/images/F8_069_image_0004.npy,F8/F8_070/images/F8_070_image_0004.npy,F8/F8_069/masks/F8_069_masks_0004.npy
F8/F8_068/images/F8_068_image_0005.npy,F8/F8_069/images/F8_069_image_0005.npy,F8/F8_070/images/F8_070_image_0005.npy,F8/F8_069/masks/F8_069_masks_0005.npy
F8/F8_068/images/F8_068_image_0006.npy,F8/F8_069/images/F8_069_image_0006.npy,F8/F8_070/images/F8_070_image_0006.npy,F8/F8_069/masks/F8_069_masks_0006.npy
F8/F8_068/images/F8_068_image_0007.npy,F8/F8_069/images/F8_069_image_0007.npy,F8/F8_070/images/F8_070_image_0007.npy,F8/F8_069/masks/F8_069_masks_0007.npy
F8/F8_068/images/F8_068_image_0008.npy,F8/F8_069/images/F8_069_image_0008.npy,F8/F8_070/images/F8_070_image_0008.npy,F8/F8_069/masks/F8_069_masks_0008.npy
F8/F8_069/images/F8_069_image_0001.npy,F8/F8_070/images/F8_070_image_0001.npy,F8/F8_071/images/F8_071_image_0001.npy,F8/F8_070/masks/F8_070_masks_0001.npy
F8/F8_069/images/F8_069_image_0002.npy,F8/F8_070/images/F8_070_image_0002.npy,F8/F8_071/images/F8_071_image_0002.npy,F8/F8_070/masks/F8_070_masks_0002.npy
F8/F8_069/images/F8_069_image_0003.npy,F8/F8_070/images/F8_070_image_0003.npy,F8/F8_071/images/F8_071_image_0003.npy,F8/F8_070/masks/F8_070_masks_0003.npy
F8/F8_069/images/F8_069_image_0004.npy,F8/F8_070/images/F8_070_image_0004.npy,F8/F8_071/images/F8_071_image_0004.npy,F8/F8_070/masks/F8_070_masks_0004.npy
F8/F8_069/images/F8_069_image_0005.npy,F8/F8_070/images/F8_070_image_0005.npy,F8/F8_071/images/F8_071_image_0005.npy,F8/F8_070/masks/F8_070_masks_0005.npy
F8/F8_069/images/F8_069_image_0006.npy,F8/F8_070/images/F8_070_image_0006.npy,F8/F8_071/images/F8_071_image_0006.npy,F8/F8_070/masks/F8_070_masks_0006.npy
F8/F8_069/images/F8_069_image_0007.npy,F8/F8_070/images/F8_070_image_0007.npy,F8/F8_071/images/F8_071_image_0007.npy,F8/F8_070/masks/F8_070_masks_0007.npy
F8/F8_069/images/F8_069_image_0008.npy,F8/F8_070/images/F8_070_image_0008.npy,F8/F8_071/images/F8_071_image_0008.npy,F8/F8_070/masks/F8_070_masks_0008.npy
F8/F8_070/images/F8_070_image_0001.npy,F8/F8_071/images/F8_071_image_0001.npy,,F8/F8_071/masks/F8_071_masks_0001.npy
F8/F8_070/images/F8_070_image_0002.npy,F8/F8_071/images/F8_071_image_0002.npy,,F8/F8_071/masks/F8_071_masks_0002.npy
F8/F8_070/images/F8_070_image_0003.npy,F8/F8_071/images/F8_071_image_0003.npy,,F8/F8_071/masks/F8_071_masks_0003.npy
F8/F8_070/images/F8_070_image_0004.npy,F8/F8_071/images/F8_071_image_0004.npy,,F8/F8_071/masks/F8_071_masks_0004.npy
F8/F8_070/images/F8_070_image_0005.npy,F8/F8_071/images/F8_071_image_0005.npy,,F8/F8_071/masks/F8_071_masks_0005.npy
F8/F8_070/images/F8_070_image_0006.npy,F8/F8_071/images/F8_071_image_0006.npy,,F8/F8_071/masks/F8_071_masks_0006.npy
F8/F8_070/images/F8_070_image_0007.npy,F8/F8_071/images/F8_071_image_0007.npy,,F8/F8_071/masks/F8_071_masks_0007.npy
F8/F8_070/images/F8_070_image_0008.npy,F8/F8_071/images/F8_071_image_0008.npy,,F8/F8_071/masks/F8_071_masks_0008.npy
,F8/F8_073/images/F8_073_image_0001.npy,F8/F8_074/images/F8_074_image_0001.npy,F8/F8_073/masks/F8_073_masks_0001.npy
,F8/F8_073/images/F8_073_image_0002.npy,F8/F8_074/images/F8_074_image_0002.npy,F8/F8_073/masks/F8_073_masks_0002.npy
,F8/F8_073/images/F8_073_image_0003.npy,F8/F8_074/images/F8_074_image_0003.npy,F8/F8_073/masks/F8_073_masks_0003.npy
,F8/F8_073/images/F8_073_image_0004.npy,F8/F8_074/images/F8_074_image_0004.npy,F8/F8_073/masks/F8_073_masks_0004.npy
,F8/F8_073/images/F8_073_image_0005.npy,F8/F8_074/images/F8_074_image_0005.npy,F8/F8_073/masks/F8_073_masks_0005.npy
,F8/F8_073/images/F8_073_image_0006.npy,F8/F8_074/images/F8_074_image_0006.npy,F8/F8_073/masks/F8_073_masks_0006.npy
,F8/F8_073/images/F8_073_image_0007.npy,F8/F8_074/images/F8_074_image_0007.npy,F8/F8_073/masks/F8_073_masks_0007.npy
,F8/F8_073/images/F8_073_image_0008.npy,F8/F8_074/images/F8_074_image_0008.npy,F8/F8_073/masks/F8_073_masks_0008.npy
F8/F8_073/images/F8_073_image_0001.npy,F8/F8_074/images/F8_074_image_0001.npy,F8/F8_075/images/F8_075_image_0001.npy,F8/F8_074/masks/F8_074_masks_0001.npy
F8/F8_073/images/F8_073_image_0002.npy,F8/F8_074/images/F8_074_image_0002.npy,F8/F8_075/images/F8_075_image_0002.npy,F8/F8_074/masks/F8_074_masks_0002.npy
F8/F8_073/images/F8_073_image_0003.npy,F8/F8_074/images/F8_074_image_0003.npy,F8/F8_075/images/F8_075_image_0003.npy,F8/F8_074/masks/F8_074_masks_0003.npy
F8/F8_073/images/F8_073_image_0004.npy,F8/F8_074/images/F8_074_image_0004.npy,F8/F8_075/images/F8_075_image_0004.npy,F8/F8_074/masks/F8_074_masks_0004.npy
F8/F8_073/images/F8_073_image_0005.npy,F8/F8_074/images/F8_074_image_0005.npy,F8/F8_075/images/F8_075_image_0005.npy,F8/F8_074/masks/F8_074_masks_0005.npy
F8/F8_073/images/F8_073_image_0006.npy,F8/F8_074/images/F8_074_image_0006.npy,F8/F8_075/images/F8_075_image_0006.npy,F8/F8_074/masks/F8_074_masks_0006.npy
F8/F8_073/images/F8_073_image_0007.npy,F8/F8_074/images/F8_074_image_0007.npy,F8/F8_075/images/F8_075_image_0007.npy,F8/F8_074/masks/F8_074_masks_0007.npy
F8/F8_073/images/F8_073_image_0008.npy,F8/F8_074/images/F8_074_image_0008.npy,F8/F8_075/images/F8_075_image_0008.npy,F8/F8_074/masks/F8_074_masks_0008.npy
F8/F8_074/images/F8_074_image_0001.npy,F8/F8_075/images/F8_075_image_0001.npy,,F8/F8_075/masks/F8_075_masks_0001.npy
F8/F8_074/images/F8_074_image_0002.npy,F8/F8_075/images/F8_075_image_0002.npy,,F8/F8_075/masks/F8_075_masks_0002.npy
F8/F8_074/images/F8_074_image_0003.npy,F8/F8_075/images/F8_075_image_0003.npy,,F8/F8_075/masks/F8_075_masks_0003.npy
F8/F8_074/images/F8_074_image_0004.npy,F8/F8_075/images/F8_075_image_0004.npy,,F8/F8_075/masks/F8_075_masks_0004.npy
F8/F8_074/images/F8_074_image_0005.npy,F8/F8_075/images/F8_075_image_0005.npy,,F8/F8_075/masks/F8_075_masks_0005.npy
F8/F8_074/images/F8_074_image_0006.npy,F8/F8_075/images/F8_075_image_0006.npy,,F8/F8_075/masks/F8_075_masks_0006.npy
F8/F8_074/images/F8_074_image_0007.npy,F8/F8_075/images/F8_075_image_0007.npy,,F8/F8_075/masks/F8_075_masks_0007.npy
F8/F8_074/images/F8_074_image_0008.npy,F8/F8_075/images/F8_075_image_0008.npy,,F8/F8_075/masks/F8_075_masks_0008.npy
,F9/F9_065/images/F9_065_image_0001.npy,F9/F9_066/images/F9_066_image_0001.npy,F9/F9_065/masks/F9_065_masks_0001.npy
,F9/F9_065/images/F9_065_image_0002.npy,F9/F9_066/images/F9_066_image_0002.npy,F9/F9_065/masks/F9_065_masks_0002.npy
,F9/F9_065/images/F9_065_image_0003.npy,F9/F9_066/images/F9_066_image_0003.npy,F9/F9_065/masks/F9_065_masks_0003.npy
,F9/F9_065/images/F9_065_image_0004.npy,F9/F9_066/images/F9_066_image_0004.npy,F9/F9_065/masks/F9_065_masks_0004.npy
,F9/F9_065/images/F9_065_image_0005.npy,F9/F9_066/images/F9_066_image_0005.npy,F9/F9_065/masks/F9_065_masks_0005.npy
,F9/F9_065/images/F9_065_image_0006.npy,F9/F9_066/images/F9_066_image_0006.npy,F9/F9_065/masks/F9_065_masks_0006.npy
,F9/F9_065/images/F9_065_image_0007.npy,F9/F9_066/images/F9_066_image_0007.npy,F9/F9_065/masks/F9_065_masks_0007.npy
,F9/F9_065/images/F9_065_image_0008.npy,F9/F9_066/images/F9_066_image_0008.npy,F9/F9_065/masks/F9_065_masks_0008.npy
F9/F9_065/images/F9_065_image_0001.npy,F9/F9_066/images/F9_066_image_0001.npy,F9/F9_067/images/F9_067_image_0001.npy,F9/F9_066/masks/F9_066_masks_0001.npy
F9/F9_065/images/F9_065_image_0002.npy,F9/F9_066/images/F9_066_image_0002.npy,F9/F9_067/images/F9_067_image_0002.npy,F9/F9_066/masks/F9_066_masks_0002.npy
F9/F9_065/images/F9_065_image_0003.npy,F9/F9_066/images/F9_066_image_0003.npy,F9/F9_067/images/F9_067_image_0003.npy,F9/F9_066/masks/F9_066_masks_0003.npy
F9/F9_065/images/F9_065_image_0004.npy,F9/F9_066/images/F9_066_image_0004.npy,F9/F9_067/images/F9_067_image_0004.npy,F9/F9_066/masks/F9_066_masks_0004.npy
F9/F9_065/images/F9_065_image_0005.npy,F9/F9_066/images/F9_066_image_0005.npy,F9/F9_067/images/F9_067_image_0005.npy,F9/F9_066/masks/F9_066_masks_0005.npy
F9/F9_065/images/F9_065_image_0006.npy,F9/F9_066/images/F9_066_image_0006.npy,F9/F9_067/images/F9_067_image_0006.npy,F9/F9_066/masks/F9_066_masks_0006.npy
F9/F9_065/images/F9_065_image_0007.npy,F9/F9_066/images/F9_066_image_0007.npy,F9/F9_067/images/F9_067_image_0007.npy,F9/F9_066/masks/F9_066_masks_0007.npy
F9/F9_065/images/F9_065_image_0008.npy,F9/F9_066/images/F9_066_image_0008.npy,F9/F9_067/images/F9_067_image_0008.npy,F9/F9_066/masks/F9_066_masks_0008.npy
F9/F9_066/images/F9_066_image_0001.npy,F9/F9_067/images/F9_067_image_0001.npy,F9/F9_068/images/F9_068_image_0001.npy,F9/F9_067/masks/F9_067_masks_0001.npy
F9/F9_066/images/F9_066_image_0002.npy,F9/F9_067/images/F9_067_image_0002.npy,F9/F9_068/images/F9_068_image_0002.npy,F9/F9_067/masks/F9_067_masks_0002.npy
F9/F9_066/images/F9_066_image_0003.npy,F9/F9_067/images/F9_067_image_0003.npy,F9/F9_068/images/F9_068_image_0003.npy,F9/F9_067/masks/F9_067_masks_0003.npy
F9/F9_066/images/F9_066_image_0004.npy,F9/F9_067/images/F9_067_image_0004.npy,F9/F9_068/images/F9_068_image_0004.npy,F9/F9_067/masks/F9_067_masks_0004.npy
F9/F9_066/images/F9_066_image_0005.npy,F9/F9_067/images/F9_067_image_0005.npy,F9/F9_068/images/F9_068_image_0005.npy,F9/F9_067/masks/F9_067_masks_0005.npy
F9/F9_066/images/F9_066_image_0006.npy,F9/F9_067/images/F9_067_image_0006.npy,F9/F9_068/images/F9_068_image_0006.npy,F9/F9_067/masks/F9_067_masks_0006.npy
F9/F9_066/images/F9_066_image_0007.npy,F9/F9_067/images/F9_067_image_0007.npy,F9/F9_068/images/F9_068_image_0007.npy,F9/F9_067/masks/F9_067_masks_0007.npy
F9/F9_066/images/F9_066_image_0008.npy,F9/F9_067/images/F9_067_image_0008.npy,F9/F9_068/images/F9_068_image_0008.npy,F9/F9_067/masks/F9_067_masks_0008.npy
F9/F9_067/images/F9_067_image_0001.npy,F9/F9_068/images/F9_068_image_0001.npy,F9/F9_069/images/F9_069_image_0001.npy,F9/F9_068/masks/F9_068_masks_0001.npy
F9/F9_067/images/F9_067_image_0002.npy,F9/F9_068/images/F9_068_image_0002.npy,F9/F9_069/images/F9_069_image_0002.npy,F9/F9_068/masks/F9_068_masks_0002.npy
F9/F9_067/images/F9_067_image_0003.npy,F9/F9_068/images/F9_068_image_0003.npy,F9/F9_069/images/F9_069_image_0003.npy,F9/F9_068/masks/F9_068_masks_0003.npy
F9/F9_067/images/F9_067_image_0004.npy,F9/F9_068/images/F9_068_image_0004.npy,F9/F9_069/images/F9_069_image_0004.npy,F9/F9_068/masks/F9_068_masks_0004.npy
F9/F9_067/images/F9_067_image_0005.npy,F9/F9_068/images/F9_068_image_0005.npy,F9/F9_069/images/F9_069_image_0005.npy,F9/F9_068/masks/F9_068_masks_0005.npy
F9/F9_067/images/F9_067_image_0006.npy,F9/F9_068/images/F9_068_image_0006.npy,F9/F9_069/images/F9_069_image_0006.npy,F9/F9_068/masks/F9_068_masks_0006.npy
F9/F9_067/images/F9_067_image_0007.npy,F9/F9_068/images/F9_068_image_0007.npy,F9/F9_069/images/F9_069_image_0007.npy,F9/F9_068/masks/F9_068_masks_0007.npy
F9/F9_067/images/F9_067_image_0008.npy,F9/F9_068/images/F9_068_image_0008.npy,F9/F9_069/images/F9_069_image_0008.npy,F9/F9_068/masks/F9_068_masks_0008.npy
F9/F9_068/images/F9_068_image_0001.npy,F9/F9_069/images/F9_069_image_0001.npy,F9/F9_070/images/F9_070_image_0001.npy,F9/F9_069/masks/F9_069_masks_0001.npy
F9/F9_068/images/F9_068_image_0002.npy,F9/F9_069/images/F9_069_image_0002.npy,F9/F9_070/images/F9_070_image_0002.npy,F9/F9_069/masks/F9_069_masks_0002.npy
F9/F9_068/images/F9_068_image_0003.npy,F9/F9_069/images/F9_069_image_0003.npy,F9/F9_070/images/F9_070_image_0003.npy,F9/F9_069/masks/F9_069_masks_0003.npy
F9/F9_068/images/F9_068_image_0004.npy,F9/F9_069/images/F9_069_image_0004.npy,F9/F9_070/images/F9_070_image_0004.npy,F9/F9_069/masks/F9_069_masks_0004.npy
F9/F9_068/images/F9_068_image_0005.npy,F9/F9_069/images/F9_069_image_0005.npy,F9/F9_070/images/F9_070_image_0005.npy,F9/F9_069/masks/F9_069_masks_0005.npy
F9/F9_068/images/F9_068_image_0006.npy,F9/F9_069/images/F9_069_image_0006.npy,F9/F9_070/images/F9_070_image_0006.npy,F9/F9_069/masks/F9_069_masks_0006.npy
F9/F9_068/images/F9_068_image_0007.npy,F9/F9_069/images/F9_069_image_0007.npy,F9/F9_070/images/F9_070_image_0007.npy,F9/F9_069/masks/F9_069_masks_0007.npy
F9/F9_068/images/F9_068_image_0008.npy,F9/F9_069/images/F9_069_image_0008.npy,F9/F9_070/images/F9_070_image_0008.npy,F9/F9_069/masks/F9_069_masks_0008.npy
F9/F9_069/images/F9_069_image_0001.npy,F9/F9_070/images/F9_070_image_0001.npy,F9/F9_071/images/F9_071_image_0001.npy,F9/F9_070/masks/F9_070_masks_0001.npy
F9/F9_069/images/F9_069_image_0002.npy,F9/F9_070/images/F9_070_image_0002.npy,F9/F9_071/images/F9_071_image_0002.npy,F9/F9_070/masks/F9_070_masks_0002.npy
F9/F9_069/images/F9_069_image_0003.npy,F9/F9_070/images/F9_070_image_0003.npy,F9/F9_071/images/F9_071_image_0003.npy,F9/F9_070/masks/F9_070_masks_0003.npy
F9/F9_069/images/F9_069_image_0004.npy,F9/F9_070/images/F9_070_image_0004.npy,F9/F9_071/images/F9_071_image_0004.npy,F9/F9_070/masks/F9_070_masks_0004.npy
F9/F9_069/images/F9_069_image_0005.npy,F9/F9_070/images/F9_070_image_0005.npy,F9/F9_071/images/F9_071_image_0005.npy,F9/F9_070/masks/F9_070_masks_0005.npy
